Maturity,Put/Call,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility
"January 21, 2022",calls,SPY220121C00420000,2021-11-19 1:28PM EST,420.0,51.98,50.95,52.11,0.38,+0.74%,9,19263,24.71%
"January 21, 2022",calls,SPY220121C00421000,2021-11-19 12:19PM EST,421.0,51.59,50.03,51.18,2.77,+5.67%,7,3073,24.50%
"January 21, 2022",calls,SPY220121C00422000,2021-11-19 11:57AM EST,422.0,50.5,49.11,50.24,1.48,+3.02%,4,756,24.27%
"January 21, 2022",calls,SPY220121C00423000,2021-11-16 1:50PM EST,423.0,49.77,48.19,49.31,0.0,-,2,1142,24.06%
"January 21, 2022",calls,SPY220121C00424000,2021-11-19 1:39PM EST,424.0,47.6,47.27,48.38,-0.6,-1.24%,2,1786,23.84%
"January 21, 2022",calls,SPY220121C00425000,2021-11-19 2:22PM EST,425.0,47.54,46.43,47.46,0.27,+0.57%,65,30973,23.65%
"January 21, 2022",calls,SPY220121C00426000,2021-11-19 11:52AM EST,426.0,46.77,45.45,46.54,1.45,+3.20%,3,2896,23.44%
"January 21, 2022",calls,SPY220121C00427000,2021-11-16 3:15PM EST,427.0,45.43,44.54,45.62,0.0,-,65,3218,23.23%
"January 21, 2022",calls,SPY220121C00428000,2021-11-19 3:44PM EST,428.0,44.01,43.63,44.7,0.79,+1.83%,2,1867,23.02%
"January 21, 2022",calls,SPY220121C00429000,2021-11-19 11:52AM EST,429.0,44.0,42.73,43.78,1.26,+2.95%,3,3152,22.80%
"January 21, 2022",calls,SPY220121C00430000,2021-11-19 12:59PM EST,430.0,43.46,41.82,42.86,0.69,+1.61%,160,21232,22.58%
"January 21, 2022",calls,SPY220121C00431000,2021-11-19 3:06PM EST,431.0,41.68,40.92,41.95,0.57,+1.39%,6,19649,22.37%
"January 21, 2022",calls,SPY220121C00432000,2021-11-17 9:45AM EST,432.0,40.03,40.03,41.04,0.0,-,4,7171,22.16%
"January 21, 2022",calls,SPY220121C00433000,2021-11-19 12:57PM EST,433.0,40.82,39.14,40.14,0.91,+2.28%,2,2979,21.96%
"January 21, 2022",calls,SPY220121C00434000,2021-11-19 3:03PM EST,434.0,39.07,38.25,39.24,0.04,+0.10%,5,4049,21.75%
"January 21, 2022",calls,SPY220121C00435000,2021-11-19 3:07PM EST,435.0,38.2,37.37,38.34,0.14,+0.37%,84,22960,21.54%
"January 21, 2022",calls,SPY220121C00436000,2021-11-19 3:07PM EST,436.0,37.17,36.49,37.44,-0.3,-0.80%,8,4589,21.32%
"January 21, 2022",calls,SPY220121C00437000,2021-11-19 1:58PM EST,437.0,36.5,35.61,36.55,-0.09,-0.25%,12,5271,21.11%
"January 21, 2022",calls,SPY220121C00438000,2021-11-18 3:59PM EST,438.0,35.5,34.74,35.66,0.0,-,6,4150,20.90%
"January 21, 2022",calls,SPY220121C00439000,2021-11-18 2:22PM EST,439.0,34.54,33.87,34.78,0.37,+1.08%,3,2672,20.70%
"January 21, 2022",calls,SPY220121C00440000,2021-11-19 3:07PM EST,440.0,33.68,33.0,33.9,-0.09,-0.27%,201,20620,20.49%
"January 21, 2022",calls,SPY220121C00441000,2021-11-19 11:30AM EST,441.0,33.64,32.14,33.02,1.23,+3.80%,1,8172,20.28%
"January 21, 2022",calls,SPY220121C00442000,2021-11-19 11:30AM EST,442.0,32.78,31.28,32.14,1.7,+5.47%,12,3018,20.06%
"January 21, 2022",calls,SPY220121C00443000,2021-11-18 3:12PM EST,443.0,31.21,30.43,31.27,0.0,-,1,9113,19.85%
"January 21, 2022",calls,SPY220121C00444000,2021-11-19 4:00PM EST,444.0,29.92,29.58,30.41,-0.63,-2.06%,102,7671,19.64%
"January 21, 2022",calls,SPY220121C00445000,2021-11-19 2:40PM EST,445.0,29.42,28.74,29.55,-0.3,-1.01%,66,13211,19.43%
"January 21, 2022",calls,SPY220121C00446000,2021-11-19 3:58PM EST,446.0,28.29,27.9,28.69,-0.64,-2.21%,12,4805,19.21%
"January 21, 2022",calls,SPY220121C00447000,2021-11-19 3:58PM EST,447.0,27.46,27.07,27.84,-0.07,-0.25%,3,2969,19.00%
"January 21, 2022",calls,SPY220121C00448000,2021-11-19 1:51PM EST,448.0,26.78,26.24,27.0,0.76,+2.92%,3,3867,18.80%
"January 21, 2022",calls,SPY220121C00449000,2021-11-19 1:43PM EST,449.0,25.74,25.42,26.16,0.15,+0.59%,3,2770,18.59%
"January 21, 2022",calls,SPY220121C00450000,2021-11-19 3:56PM EST,450.0,25.06,24.6,25.32,-0.02,-0.08%,428,23598,18.37%
"January 21, 2022",calls,SPY220121C00451000,2021-11-19 2:47PM EST,451.0,24.58,23.79,24.49,0.59,+2.46%,10,4730,18.16%
"January 21, 2022",calls,SPY220121C00452000,2021-11-19 1:18PM EST,452.0,24.16,22.99,23.67,0.6,+2.55%,5,4126,17.95%
"January 21, 2022",calls,SPY220121C00453000,2021-11-19 12:38PM EST,453.0,24.1,22.27,22.85,1.64,+7.30%,16,8057,17.73%
"January 21, 2022",calls,SPY220121C00454000,2021-11-19 12:38PM EST,454.0,23.31,21.4,22.04,1.82,+8.47%,109,3963,17.51%
"January 21, 2022",calls,SPY220121C00455000,2021-11-19 3:16PM EST,455.0,21.2,20.71,21.24,0.04,+0.19%,95,19056,17.30%
"January 21, 2022",calls,SPY220121C00456000,2021-11-19 3:04PM EST,456.0,20.49,19.84,20.45,0.34,+1.69%,33,7194,17.10%
"January 21, 2022",calls,SPY220121C00457000,2021-11-19 3:52PM EST,457.0,19.3,19.08,19.66,-0.66,-3.31%,6,4321,16.88%
"January 21, 2022",calls,SPY220121C00458000,2021-11-19 3:58PM EST,458.0,18.6,18.32,18.89,-0.6,-3.13%,43,6103,16.68%
"January 21, 2022",calls,SPY220121C00459000,2021-11-19 3:48PM EST,459.0,17.96,17.57,18.12,0.11,+0.62%,25,4940,16.46%
"January 21, 2022",calls,SPY220121C00460000,2021-11-19 4:14PM EST,460.0,17.07,16.83,17.36,-0.51,-2.90%,672,12087,16.25%
"January 21, 2022",calls,SPY220121C00461000,2021-11-19 3:04PM EST,461.0,16.8,16.1,16.61,-0.05,-0.30%,54,2433,16.04%
"January 21, 2022",calls,SPY220121C00462000,2021-11-19 3:38PM EST,462.0,15.78,15.4,15.87,-0.32,-1.99%,60,6465,15.83%
"January 21, 2022",calls,SPY220121C00463000,2021-11-19 12:40PM EST,463.0,15.82,14.67,15.15,0.4,+2.59%,195,3751,15.63%
"January 21, 2022",calls,SPY220121C00464000,2021-11-19 3:59PM EST,464.0,14.35,13.98,14.43,-0.4,-2.71%,56,3822,15.42%
"January 21, 2022",calls,SPY220121C00465000,2021-11-19 3:58PM EST,465.0,13.55,13.47,13.61,-0.45,-3.21%,164,28896,15.06%
"January 21, 2022",calls,SPY220121C00466000,2021-11-19 3:58PM EST,466.0,12.89,12.82,12.87,-0.21,-1.60%,189,12045,14.79%
"January 21, 2022",calls,SPY220121C00467000,2021-11-19 3:58PM EST,467.0,12.21,12.15,12.21,-0.35,-2.79%,490,3688,14.61%
"January 21, 2022",calls,SPY220121C00468000,2021-11-19 4:11PM EST,468.0,11.5,11.5,11.56,-0.36,-3.04%,2983,40531,14.42%
"January 21, 2022",calls,SPY220121C00469000,2021-11-19 4:14PM EST,469.0,10.91,10.87,10.93,-0.48,-4.21%,1019,5695,14.24%
"January 21, 2022",calls,SPY220121C00470000,2021-11-19 4:14PM EST,470.0,10.26,10.25,10.31,-0.41,-3.84%,2750,69741,14.06%
"January 21, 2022",calls,SPY220121C00471000,2021-11-19 4:09PM EST,471.0,9.64,9.65,9.7,-0.55,-5.40%,438,5219,13.87%
"January 21, 2022",calls,SPY220121C00472000,2021-11-19 4:12PM EST,472.0,9.0,9.06,9.12,-0.57,-5.96%,316,3523,13.70%
"January 21, 2022",calls,SPY220121C00473000,2021-11-19 3:51PM EST,473.0,8.58,8.5,8.55,-0.42,-4.67%,359,3672,13.53%
"January 21, 2022",calls,SPY220121C00474000,2021-11-19 3:59PM EST,474.0,8.11,7.95,8.0,-0.34,-4.02%,153,2377,13.36%
"January 21, 2022",calls,SPY220121C00475000,2021-11-19 4:14PM EST,475.0,7.44,7.43,7.48,-0.43,-5.46%,2281,21899,13.20%
"January 21, 2022",calls,SPY220121C00476000,2021-11-19 3:57PM EST,476.0,7.0,6.92,6.97,-0.25,-3.45%,255,1863,13.04%
"January 21, 2022",calls,SPY220121C00477000,2021-11-19 3:52PM EST,477.0,6.5,6.44,6.49,-0.42,-6.07%,648,3577,12.89%
"January 21, 2022",calls,SPY220121C00478000,2021-11-19 3:57PM EST,478.0,6.07,5.98,6.02,-0.26,-4.11%,82,2214,12.74%
"January 21, 2022",calls,SPY220121C00479000,2021-11-19 3:57PM EST,479.0,5.64,5.54,5.58,-0.32,-5.37%,129,1980,12.60%
"January 21, 2022",calls,SPY220121C00480000,2021-11-19 4:14PM EST,480.0,5.15,5.12,5.16,-0.32,-5.85%,4142,27981,12.46%
"January 21, 2022",calls,SPY220121C00481000,2021-11-19 3:46PM EST,481.0,4.83,4.73,4.77,-0.37,-7.12%,40,1451,12.34%
"January 21, 2022",calls,SPY220121C00482000,2021-11-19 4:02PM EST,482.0,4.37,4.36,4.39,-0.45,-9.34%,104,4007,12.21%
"January 21, 2022",calls,SPY220121C00483000,2021-11-19 3:57PM EST,483.0,4.11,4.01,4.04,0.13,+3.27%,78,901,12.10%
"January 21, 2022",calls,SPY220121C00484000,2021-11-19 3:45PM EST,484.0,3.75,3.68,3.72,-0.29,-7.18%,52,3726,12.01%
"January 21, 2022",calls,SPY220121C00485000,2021-11-19 4:05PM EST,485.0,3.4,3.37,3.41,-0.34,-9.09%,775,11092,11.91%
"January 21, 2022",calls,SPY220121C00486000,2021-11-19 3:50PM EST,486.0,3.18,3.09,3.13,-0.27,-7.83%,11,4938,11.82%
"January 21, 2022",calls,SPY220121C00487000,2021-11-19 4:01PM EST,487.0,2.88,2.83,2.86,-0.15,-4.95%,155,1454,11.73%
"January 21, 2022",calls,SPY220121C00488000,2021-11-19 1:17PM EST,488.0,2.87,2.58,2.62,0.08,+2.87%,554,2094,11.67%
"January 21, 2022",calls,SPY220121C00489000,2021-11-19 4:01PM EST,489.0,2.41,2.36,2.39,-0.15,-5.86%,62,4361,11.59%
"January 21, 2022",calls,SPY220121C00490000,2021-11-19 4:14PM EST,490.0,2.15,2.15,2.19,-0.25,-10.42%,2856,20930,11.55%
"January 21, 2022",calls,SPY220121C00491000,2021-11-19 2:15PM EST,491.0,2.18,1.96,2.0,0.11,+5.31%,52,2578,11.50%
"January 21, 2022",calls,SPY220121C00492000,2021-11-19 2:14PM EST,492.0,1.99,1.79,1.82,-0.05,-2.45%,147,1112,11.45%
"January 21, 2022",calls,SPY220121C00493000,2021-11-19 3:59PM EST,493.0,1.7,1.63,1.66,-0.17,-9.09%,95,1225,11.41%
"January 21, 2022",calls,SPY220121C00494000,2021-11-19 1:29PM EST,494.0,1.61,1.49,1.52,0.0,-,68,996,11.40%
"January 21, 2022",calls,SPY220121C00495000,2021-11-19 4:00PM EST,495.0,1.4,1.36,1.38,-0.18,-11.39%,155,14120,11.36%
"January 21, 2022",calls,SPY220121C00496000,2021-11-19 2:59PM EST,496.0,1.37,1.24,1.26,-0.06,-4.20%,11,1011,11.34%
"January 21, 2022",calls,SPY220121C00497000,2021-11-19 11:29AM EST,497.0,1.26,1.13,1.15,-0.04,-3.08%,4,1140,11.34%
"January 21, 2022",calls,SPY220121C00498000,2021-11-19 4:11PM EST,498.0,1.03,1.03,1.05,-0.15,-12.71%,9,476,11.33%
"January 21, 2022",calls,SPY220121C00499000,2021-11-19 3:27PM EST,499.0,1.02,0.94,0.96,-0.1,-8.93%,54,606,11.34%
"January 21, 2022",calls,SPY220121C00500000,2021-11-19 4:11PM EST,500.0,0.87,0.86,0.88,-0.15,-14.71%,2511,54195,11.35%
"January 21, 2022",calls,SPY220121C00501000,2021-11-19 1:35PM EST,501.0,0.86,0.79,0.81,-0.06,-6.52%,42,469,11.37%
"January 21, 2022",calls,SPY220121C00502000,2021-11-19 2:54PM EST,502.0,0.82,0.72,0.74,-0.01,-1.20%,46,250,11.38%
"January 21, 2022",calls,SPY220121C00503000,2021-11-19 9:46AM EST,503.0,0.74,0.66,0.68,-0.03,-3.90%,1,236,11.41%
"January 21, 2022",calls,SPY220121C00504000,2021-11-19 1:27PM EST,504.0,0.68,0.6,0.62,-0.03,-4.23%,106,365,11.41%
"January 21, 2022",calls,SPY220121C00505000,2021-11-19 4:08PM EST,505.0,0.56,0.55,0.57,-0.11,-16.42%,192,2566,11.45%
"January 21, 2022",calls,SPY220121C00506000,2021-11-19 12:37PM EST,506.0,0.61,0.51,0.52,0.07,+12.96%,315,318,11.46%
"January 21, 2022",calls,SPY220121C00507000,2021-11-19 4:08PM EST,507.0,0.47,0.46,0.48,-0.09,-16.07%,179,99,11.51%
"January 21, 2022",calls,SPY220121C00508000,2021-11-19 4:08PM EST,508.0,0.44,0.43,0.44,-0.07,-13.73%,29,51,11.54%
"January 21, 2022",calls,SPY220121C00510000,2021-11-19 3:26PM EST,510.0,0.39,0.36,0.37,-0.04,-9.30%,57,4642,11.60%
"January 21, 2022",calls,SPY220121C00512000,2021-11-19 2:06PM EST,512.0,0.35,0.3,0.32,0.03,+9.38%,38,58,11.72%
"January 21, 2022",calls,SPY220121C00514000,2021-11-19 1:27PM EST,514.0,0.3,0.26,0.27,-0.02,-6.25%,101,139,11.79%
"January 21, 2022",calls,SPY220121C00515000,2021-11-19 3:40PM EST,515.0,0.26,0.24,0.25,-0.02,-7.14%,753,3225,11.84%
"January 21, 2022",calls,SPY220121C00520000,2021-11-19 3:51PM EST,520.0,0.17,0.17,0.18,-0.03,-15.00%,749,4484,12.20%
"January 21, 2022",calls,SPY220121C00525000,2021-11-19 2:09PM EST,525.0,0.12,0.11,0.12,-0.03,-20.00%,182,4888,12.40%
"January 21, 2022",calls,SPY220121C00530000,2021-11-19 3:56PM EST,530.0,0.09,0.08,0.09,-0.01,-10.00%,235,11708,12.79%
"January 21, 2022",calls,SPY220121C00535000,2021-11-19 9:47AM EST,535.0,0.07,0.06,0.07,0.01,+16.67%,10,1497,13.23%
"January 21, 2022",calls,SPY220121C00540000,2021-11-19 3:56PM EST,540.0,0.05,0.04,0.05,0.01,+25.00%,114,2226,13.48%
"January 21, 2022",calls,SPY220121C00545000,2021-11-19 11:33AM EST,545.0,0.04,0.03,0.04,0.01,+33.33%,18,1034,13.97%
"January 21, 2022",calls,SPY220121C00550000,2021-11-19 2:20PM EST,550.0,0.04,0.03,0.04,0.01,+33.33%,15,6416,14.65%
"January 21, 2022",calls,SPY220121C00555000,2021-11-19 1:23PM EST,555.0,0.03,0.02,0.03,0.0,-,17,2141,14.94%
"January 21, 2022",calls,SPY220121C00560000,2021-11-19 3:30PM EST,560.0,0.02,0.02,0.03,0.0,-,24,3336,15.72%
"January 21, 2022",calls,SPY220121C00565000,2021-11-19 3:59PM EST,565.0,0.02,0.01,0.02,0.0,-,21,1646,15.82%
"January 21, 2022",calls,SPY220121C00570000,2021-11-12 10:56AM EST,570.0,0.01,0.01,0.02,0.0,-,1,926,16.41%
"January 21, 2022",calls,SPY220121C00575000,2021-11-19 9:34AM EST,575.0,0.02,0.01,0.02,0.0,-,5,891,17.09%
"January 21, 2022",calls,SPY220121C00580000,2021-11-19 9:48AM EST,580.0,0.01,0.01,0.02,0.0,-,100,1452,17.77%
"January 21, 2022",calls,SPY220121C00585000,2021-11-18 2:18PM EST,585.0,0.01,0.01,0.02,0.0,-,33,604,18.36%
"January 21, 2022",calls,SPY220121C00590000,2021-11-19 9:30AM EST,590.0,0.01,0.01,0.02,0.0,-,251,4529,18.95%
"January 21, 2022",calls,SPY220121C00595000,2021-11-19 3:45PM EST,595.0,0.01,0.0,0.01,0.0,-,522,1520,18.56%
"January 21, 2022",calls,SPY220121C00600000,2021-11-19 1:34PM EST,600.0,0.01,0.0,0.01,0.0,-,22,2231,19.14%
"January 21, 2022",calls,SPY220121C00605000,2021-11-19 1:10PM EST,605.0,0.01,0.0,0.01,0.0,-,149,1757,19.53%
"January 21, 2022",calls,SPY220121C00610000,2021-11-19 10:34AM EST,610.0,0.01,0.0,0.01,0.0,-,19,2996,20.31%
"January 21, 2022",calls,SPY220121C00615000,2021-11-09 9:30AM EST,615.0,0.01,0.0,0.01,0.0,-,3,1389,20.70%
"January 21, 2022",calls,SPY220121C00620000,2021-11-08 11:14AM EST,620.0,0.01,0.0,0.01,0.0,-,785,2379,21.49%
"January 21, 2022",calls,SPY220121C00625000,2021-11-19 1:33PM EST,625.0,0.01,0.0,0.01,0.0,-,32,7553,21.88%
"February 18, 2022",puts,SPY220218P00185000,2021-11-19 3:59PM EST,185.0,0.1,0.1,0.11,0.01,+11.11%,7,4039,69.34%
"February 18, 2022",puts,SPY220218P00190000,2021-11-19 9:32AM EST,190.0,0.12,0.11,0.12,0.01,+9.09%,6,673,68.07%
"February 18, 2022",puts,SPY220218P00195000,2021-11-19 3:46PM EST,195.0,0.13,0.12,0.13,0.02,+18.18%,7,923,66.80%
"February 18, 2022",puts,SPY220218P00200000,2021-11-18 2:04PM EST,200.0,0.13,0.13,0.14,0.0,-,4,1578,65.53%
"February 18, 2022",puts,SPY220218P00205000,2021-11-19 3:46PM EST,205.0,0.15,0.14,0.15,0.0,-,10,5622,64.16%
"February 18, 2022",puts,SPY220218P00210000,2021-11-16 1:33PM EST,210.0,0.12,0.16,0.17,0.0,-,2,21027,63.28%
"February 18, 2022",puts,SPY220218P00215000,2021-11-18 11:15AM EST,215.0,0.17,0.18,0.19,0.0,-,5,1625,62.40%
"February 18, 2022",puts,SPY220218P00220000,2021-11-19 3:44PM EST,220.0,0.2,0.19,0.2,0.01,+5.26%,250,941,61.04%
"February 18, 2022",puts,SPY220218P00225000,2021-11-19 1:39PM EST,225.0,0.21,0.21,0.22,0.0,-,11,695,60.01%
"February 18, 2022",puts,SPY220218P00230000,2021-11-19 2:52PM EST,230.0,0.24,0.23,0.24,0.01,+4.35%,11,1284,58.98%
"February 18, 2022",puts,SPY220218P00235000,2021-11-19 1:38PM EST,235.0,0.25,0.25,0.27,-0.01,-3.85%,106,1282,58.01%
"February 18, 2022",puts,SPY220218P00240000,2021-11-17 3:09PM EST,240.0,0.25,0.27,0.28,0.0,-,28,724,56.79%
"February 18, 2022",puts,SPY220218P00245000,2021-11-19 3:44PM EST,245.0,0.31,0.3,0.31,0.03,+10.71%,11,754,55.91%
"February 18, 2022",puts,SPY220218P00250000,2021-11-18 2:45PM EST,250.0,0.32,0.33,0.34,0.0,-,8,2340,54.96%
"February 18, 2022",puts,SPY220218P00255000,2021-11-17 12:27PM EST,255.0,0.31,0.36,0.37,0.0,-,6,603,53.98%
"February 18, 2022",puts,SPY220218P00260000,2021-11-19 12:38PM EST,260.0,0.37,0.39,0.4,-0.01,-2.63%,72,3206,52.98%
"February 18, 2022",puts,SPY220218P00265000,2021-11-19 3:00PM EST,265.0,0.43,0.43,0.44,0.03,+7.50%,12062,1733,52.10%
"February 18, 2022",puts,SPY220218P00270000,2021-11-19 12:38PM EST,270.0,0.44,0.47,0.48,0.0,-,73,2568,51.17%
"February 18, 2022",puts,SPY220218P00275000,2021-11-19 4:09PM EST,275.0,0.52,0.5,0.51,0.03,+6.12%,103,3222,50.07%
"February 18, 2022",puts,SPY220218P00280000,2021-11-19 4:09PM EST,280.0,0.56,0.54,0.56,0.05,+9.80%,53,3141,49.29%
"February 18, 2022",puts,SPY220218P00285000,2021-11-19 4:09PM EST,285.0,0.6,0.59,0.6,0.04,+7.14%,4,1875,48.27%
"February 18, 2022",puts,SPY220218P00290000,2021-11-19 1:30PM EST,290.0,0.64,0.64,0.65,-0.01,-1.54%,1,1729,47.34%
"February 18, 2022",puts,SPY220218P00295000,2021-11-18 11:53AM EST,295.0,0.66,0.69,0.7,0.0,-,4,1232,46.39%
"February 18, 2022",puts,SPY220218P00300000,2021-11-19 11:35AM EST,300.0,0.75,0.74,0.76,0.05,+7.14%,1,1297,45.48%
"February 18, 2022",puts,SPY220218P00305000,2021-11-17 3:41PM EST,305.0,0.76,0.8,0.81,0.0,-,40,999,44.46%
"February 18, 2022",puts,SPY220218P00310000,2021-11-19 9:54AM EST,310.0,0.91,0.86,0.88,0.04,+4.60%,4,996,43.58%
"February 18, 2022",puts,SPY220218P00315000,2021-11-19 2:33PM EST,315.0,0.94,0.93,0.94,0.07,+8.05%,202,1128,42.59%
"February 18, 2022",puts,SPY220218P00320000,2021-11-19 3:41PM EST,320.0,1.02,1.0,1.02,0.03,+3.03%,15,1647,41.72%
"February 18, 2022",puts,SPY220218P00325000,2021-11-19 2:33PM EST,325.0,1.1,1.08,1.09,0.03,+2.80%,211,3097,40.75%
"February 18, 2022",puts,SPY220218P00330000,2021-11-19 12:26PM EST,330.0,1.12,1.16,1.18,0.0,-,6,7009,39.87%
"February 18, 2022",puts,SPY220218P00335000,2021-11-19 1:46PM EST,335.0,1.26,1.25,1.27,0.02,+1.61%,46,3555,38.94%
"February 18, 2022",puts,SPY220218P00340000,2021-11-18 3:45PM EST,340.0,1.34,1.35,1.37,0.0,-,3,1740,38.05%
"February 18, 2022",puts,SPY220218P00345000,2021-11-19 1:03PM EST,345.0,1.42,1.46,1.47,0.02,+1.43%,5,853,37.11%
"February 18, 2022",puts,SPY220218P00346000,2021-11-10 1:57PM EST,346.0,1.73,1.48,1.5,0.0,-,9,592,36.96%
"February 18, 2022",puts,SPY220218P00347000,2021-11-18 2:52PM EST,347.0,1.43,1.5,1.52,0.0,-,1,551,36.77%
"February 18, 2022",puts,SPY220218P00348000,2021-11-12 11:54AM EST,348.0,1.48,1.53,1.54,0.0,-,35,633,36.58%
"February 18, 2022",puts,SPY220218P00349000,2021-11-16 2:26PM EST,349.0,1.37,1.55,1.57,0.0,-,61,945,36.43%
"February 18, 2022",puts,SPY220218P00350000,2021-11-19 3:55PM EST,350.0,1.61,1.57,1.59,0.05,+3.21%,24,1933,36.23%
"February 18, 2022",puts,SPY220218P00351000,2021-11-18 9:48AM EST,351.0,1.56,1.6,1.62,0.0,-,967,1486,36.08%
"February 18, 2022",puts,SPY220218P00352000,2021-11-17 4:02PM EST,352.0,1.6,1.63,1.64,0.0,-,1,1354,35.88%
"February 18, 2022",puts,SPY220218P00353000,2021-11-18 1:54PM EST,353.0,1.6,1.65,1.67,0.0,-,2,360,35.72%
"February 18, 2022",puts,SPY220218P00354000,2021-11-15 3:40PM EST,354.0,1.63,1.68,1.69,0.0,-,1,686,35.52%
"February 18, 2022",puts,SPY220218P00355000,2021-11-19 3:10PM EST,355.0,1.72,1.7,1.72,-0.1,-5.49%,18,4888,35.36%
"February 18, 2022",puts,SPY220218P00356000,2021-11-19 1:07PM EST,356.0,1.69,1.73,1.75,-0.12,-6.63%,1,965,35.19%
"February 18, 2022",puts,SPY220218P00357000,2021-11-18 10:33AM EST,357.0,1.83,1.76,1.78,0.0,-,5,1533,35.03%
"February 18, 2022",puts,SPY220218P00358000,2021-11-19 3:22PM EST,358.0,1.82,1.79,1.8,0.07,+4.00%,203,3383,34.82%
"February 18, 2022",puts,SPY220218P00359000,2021-11-19 11:39AM EST,359.0,1.81,1.82,1.83,-0.07,-3.72%,251,5791,34.65%
"February 18, 2022",puts,SPY220218P00360000,2021-11-19 3:34PM EST,360.0,1.88,1.85,1.86,0.06,+3.30%,33,7920,34.48%
"February 18, 2022",puts,SPY220218P00361000,2021-11-19 10:00AM EST,361.0,1.96,1.88,1.89,0.01,+0.51%,4,2731,34.30%
"February 18, 2022",puts,SPY220218P00362000,2021-11-19 10:08AM EST,362.0,2.04,1.91,1.92,0.16,+8.51%,3,1593,34.13%
"February 18, 2022",puts,SPY220218P00363000,2021-11-19 3:39PM EST,363.0,1.97,1.94,1.95,0.25,+14.53%,67,583,33.95%
"February 18, 2022",puts,SPY220218P00364000,2021-11-19 2:03PM EST,364.0,1.96,1.97,1.98,-0.07,-3.45%,9,1732,33.78%
"February 18, 2022",puts,SPY220218P00365000,2021-11-19 10:00AM EST,365.0,2.07,2.0,2.02,0.07,+3.50%,1,2695,33.63%
"February 18, 2022",puts,SPY220218P00366000,2021-11-19 10:42AM EST,366.0,2.16,2.03,2.05,0.06,+2.86%,250,5689,33.45%
"February 18, 2022",puts,SPY220218P00367000,2021-11-18 12:41PM EST,367.0,1.98,2.07,2.08,0.0,-,3,538,33.26%
"February 18, 2022",puts,SPY220218P00368000,2021-11-18 11:47AM EST,368.0,2.05,2.1,2.12,0.0,-,3,232,33.11%
"February 18, 2022",puts,SPY220218P00369000,2021-11-18 9:30AM EST,369.0,2.03,2.14,2.15,0.0,-,112,3590,32.92%
"February 18, 2022",puts,SPY220218P00370000,2021-11-19 3:58PM EST,370.0,2.2,2.17,2.19,0.04,+1.85%,23,5347,32.77%
"February 18, 2022",puts,SPY220218P00371000,2021-11-19 3:25PM EST,371.0,2.24,2.21,2.22,0.14,+6.67%,2,500,32.58%
"February 18, 2022",puts,SPY220218P00372000,2021-11-19 1:46PM EST,372.0,2.26,2.24,2.26,0.2,+9.71%,12,773,32.42%
"February 18, 2022",puts,SPY220218P00373000,2021-11-19 3:22PM EST,373.0,2.33,2.28,2.3,0.29,+14.22%,17,821,32.25%
"February 18, 2022",puts,SPY220218P00374000,2021-11-18 2:40PM EST,374.0,2.25,2.32,2.34,0.0,-,3,1004,32.09%
"February 18, 2022",puts,SPY220218P00375000,2021-11-19 4:09PM EST,375.0,2.37,2.36,2.38,0.03,+1.28%,434,5150,31.92%
"February 18, 2022",puts,SPY220218P00376000,2021-11-19 3:25PM EST,376.0,2.43,2.4,2.42,0.27,+12.50%,4,544,31.75%
"February 18, 2022",puts,SPY220218P00377000,2021-11-19 3:25PM EST,377.0,2.47,2.44,2.46,0.24,+10.76%,2,850,31.58%
"February 18, 2022",puts,SPY220218P00378000,2021-11-18 12:19PM EST,378.0,2.38,2.48,2.5,0.0,-,1,3492,31.40%
"February 18, 2022",puts,SPY220218P00379000,2021-11-15 3:40PM EST,379.0,2.5,2.52,2.54,0.0,-,4,1626,31.23%
"February 18, 2022",puts,SPY220218P00380000,2021-11-19 4:06PM EST,380.0,2.58,2.57,2.58,0.1,+4.03%,51,2444,31.05%
"February 18, 2022",puts,SPY220218P00381000,2021-11-19 3:25PM EST,381.0,2.65,2.61,2.63,0.26,+10.88%,17,720,30.90%
"February 18, 2022",puts,SPY220218P00382000,2021-11-19 12:12PM EST,382.0,2.53,2.65,2.67,0.06,+2.43%,10,905,30.72%
"February 18, 2022",puts,SPY220218P00383000,2021-11-16 10:05AM EST,383.0,2.54,2.7,2.72,0.0,-,105,926,30.56%
"February 18, 2022",puts,SPY220218P00384000,2021-11-16 12:54PM EST,384.0,2.47,2.75,2.77,0.0,-,20,872,30.40%
"February 18, 2022",puts,SPY220218P00385000,2021-11-19 4:09PM EST,385.0,2.83,2.79,2.82,0.12,+4.43%,23,2710,30.24%
"February 18, 2022",puts,SPY220218P00386000,2021-11-16 12:46PM EST,386.0,2.58,2.84,2.86,0.0,-,164,379,30.05%
"February 18, 2022",puts,SPY220218P00387000,2021-11-17 9:52AM EST,387.0,3.01,2.89,2.91,0.15,+5.24%,2,1521,29.88%
"February 18, 2022",puts,SPY220218P00388000,2021-11-19 3:16PM EST,388.0,3.0,2.94,2.97,0.21,+7.53%,44,651,29.74%
"February 18, 2022",puts,SPY220218P00389000,2021-11-19 3:56PM EST,389.0,3.06,2.99,3.02,0.03,+0.99%,52,1755,29.57%
"February 18, 2022",puts,SPY220218P00390000,2021-11-19 2:24PM EST,390.0,3.03,3.05,3.07,0.03,+1.00%,87,2197,29.39%
