Contract Name,Type,Put/Call,Strike,Maturity (Year),Market Price,Implied Vol,Delta,Gamma,Vega,Rho,Theta
SPY211231C00440000,European,Call,440.0,0.4801587302,13.92,0.14508,0.454076,0.00913903,118.449,86.4619,-22.7062
SPY211231C00441000,European,Call,441.0,0.4801587302,15.0,0.157757,0.452862,0.00840163,118.407,85.6942,-24.2201
SPY211231C00442000,European,Call,442.0,0.4801587302,12.99,0.143974,0.435463,0.00914915,117.676,83.0902,-22.2663
SPY211231C00443000,European,Call,443.0,0.4801587302,13.92,0.155299,0.434837,0.00847976,117.646,82.5153,-23.6171
SPY211231C00444000,European,Call,444.0,0.4801587302,11.99,0.141947,0.416008,0.00919393,116.588,79.5796,-21.6616
SPY211231C00445000,European,Call,445.0,0.4801587302,12.29,0.147762,0.412238,0.0088136,116.343,78.6622,-22.2789
SPY211231C00446000,European,Call,446.0,0.4801587302,10.7,0.137033,0.393379,0.00939034,114.956,75.5571,-20.6083
SPY211231C00447000,European,Call,447.0,0.4801587302,12.46,0.155549,0.402442,0.00832299,115.657,76.5711,-22.9947
SPY211231C00448000,European,Call,448.0,0.4801587302,11.72,0.152149,0.391224,0.00844446,114.78,74.6252,-22.338
SPY211231C00449000,European,Call,449.0,0.4801587302,9.91,0.139093,0.368943,0.00907347,112.747,70.9237,-20.2771
SPY211231C00450000,European,Call,450.0,0.4801587302,9.73,0.1404,0.361855,0.00893089,112.018,69.5562,-20.2478
SPY211231C00451000,European,Call,451.0,0.4801587302,9.92,0.145001,0.358959,0.00862363,111.708,68.871,-20.6997
SPY211231C00452000,European,Call,452.0,0.4801587302,8.32,0.133188,0.335116,0.00915287,108.905,64.7482,-18.7073
SPY211231C00453000,European,Call,453.0,0.4801587302,9.93,0.150776,0.34981,0.0082175,110.687,66.9894,-21.1064
SPY211231C00454000,European,Call,454.0,0.4801587302,4.74,0.103674,0.263735,0.0105446,97.6614,51.8246,-13.4273
SPY211231C00455000,European,Call,455.0,0.4801587302,7.2,0.130674,0.305433,0.00897399,104.761,59.197,-17.5494
SPY211231C00456000,European,Call,456.0,0.4801587302,6.88,0.130156,0.29613,0.00888483,103.309,57.4423,-17.1985
SPY211231C00457000,European,Call,457.0,0.4801587302,5.72,0.121105,0.271527,0.00916033,99.1055,52.9525,-15.4448
SPY211231C00458000,European,Call,458.0,0.4801587302,5.9,0.125391,0.271047,0.00883942,99.0181,52.7676,-15.8655
SPY211231C00459000,European,Call,459.0,0.4801587302,6.76,0.136533,0.282461,0.0082838,101.04,54.6961,-17.409
SPY211231C00460000,European,Call,460.0,0.4801587302,5.69,0.128058,0.259714,0.00846971,96.8946,50.5436,-15.7335
SPY211231C00461000,European,Call,461.0,0.4801587302,6.74,0.141244,0.275066,0.00790476,99.7432,53.1887,-17.6301
SPY211231C00462000,European,Call,462.0,0.4801587302,5.0,0.125384,0.238922,0.00827488,92.689,46.6099,-14.6957
SPY211231C00463000,European,Call,463.0,0.4801587302,5.5,0.133084,0.24605,0.00792125,94.1768,47.832,-15.7131
SPY211231C00464000,European,Call,464.0,0.4801587302,4.89,0.128703,0.230368,0.00790056,90.8387,44.9079,-14.6734
SPY211231C00465000,European,Call,465.0,0.4801587302,4.19,0.122937,0.211394,0.00787384,86.4757,41.3519,-13.3715
SPY211231C00466000,European,Call,466.0,0.4801587302,4.96,0.133934,0.226141,0.00751337,89.898,44.0072,-14.9869
SPY211231C00467000,European,Call,467.0,0.4801587302,4.69,0.133058,0.217571,0.00739777,87.936,42.3789,-14.5424
SPY211231C00468000,European,Call,468.0,0.4801587302,3.69,0.123262,0.19091,0.00738733,81.3469,37.3901,-12.522
SPY211231C00469000,European,Call,469.0,0.4801587302,4.15,0.130967,0.200052,0.00715308,83.6912,39.0446,-13.5865
SPY211231C00470000,European,Call,470.0,0.4801587302,3.22,0.121307,0.173419,0.00706869,76.6036,34.0278,-11.5701
SPY211231C00471000,European,Call,471.0,0.4801587302,3.59,0.128113,0.181381,0.00688558,78.8058,35.4834,-12.4878
SPY211231C00472000,European,Call,472.0,0.4801587302,3.43,0.128035,0.17499,0.00673574,77.0439,34.2492,-12.1778
SPY211231C00473000,European,Call,473.0,0.4801587302,3.11,0.125713,0.164084,0.00658265,73.9274,32.1657,-11.4676
SPY211231C00474000,European,Call,474.0,0.4801587302,2.78,0.123008,0.15245,0.00641041,70.4439,29.9375,-10.6892
SPY211231C00475000,European,Call,475.0,0.4801587302,2.51,0.120912,0.142222,0.00622495,67.2404,27.9692,-10.0226
SPY211231C00480000,European,Call,480.0,0.4801587302,1.86,0.119213,0.112452,0.00536117,57.0963,22.1745,-8.32186
SPY211231C00485000,European,Call,485.0,0.4801587302,1.59,0.12246,0.0965758,0.00467394,51.1331,19.0474,-7.58046
SPY211231C00490000,European,Call,490.0,0.4801587302,0.99,0.116717,0.0672961,0.00373363,38.9305,13.3293,-5.47336
SPY211231C00495000,European,Call,495.0,0.4801587302,0.78,0.117956,0.0543708,0.00312669,32.948,10.7787,-4.64683
SPY211231C00500000,European,Call,500.0,0.4801587302,0.54,0.116397,0.0399684,0.00247538,25.74,7.93954,-3.56169
SPY211231C00505000,European,Call,505.0,0.4801587302,0.43,0.118036,0.0323544,0.00205302,21.6487,6.43045,-3.01876
SPY211231C00510000,European,Call,510.0,0.4801587302,0.37,0.121127,0.0277212,0.00175996,19.0444,5.50885,-2.70867
SPY211231C00515000,European,Call,515.0,0.4801587302,0.28,0.121662,0.0215713,0.00141956,15.4288,4.29052,-2.19342
SPY211231C00520000,European,Call,520.0,0.4801587302,0.17,0.118611,0.0141161,0.00101382,10.7427,2.81404,-1.48345
SPY211231C00525000,European,Call,525.0,0.4801587302,0.16,0.122873,0.0129592,0.000909024,9.9783,2.58153,-1.42038
SPY211231C00530000,European,Call,530.0,0.4801587302,0.13,0.124658,0.0106101,0.00075323,8.38827,2.11406,-1.20652
SPY211231C00535000,European,Call,535.0,0.4801587302,0.09,0.124008,0.00763643,0.000567673,6.28887,1.52326,-0.896863
SPY211231C00540000,European,Call,540.0,0.4801587302,0.08,0.127011,0.00671557,0.000494857,5.61494,1.33917,-0.817151
SPY211231C00550000,European,Call,550.0,0.4801587302,0.05,0.129471,0.00429449,0.000326234,3.77334,0.85693,-0.556412
SPY211231C00560000,European,Call,560.0,0.4801587302,0.04,0.134987,0.00336926,0.000251737,3.03573,0.671939,-0.464109
SPY211231P00200000,European,Put,200.0,0.4801587302,0.5,0.507442,-0.00887517,0.00015831,7.17662,-2.06067,-3.67753
SPY211231P00205000,European,Put,205.0,0.4801587302,0.54,0.497874,-0.00969159,0.000174268,7.75109,-2.24734,-3.89347
SPY211231P00210000,European,Put,210.0,0.4801587302,0.57,0.48692,-0.0104004,0.000189511,8.24359,-2.40715,-4.04588
SPY211231P00215000,European,Put,215.0,0.4801587302,0.61,0.477135,-0.0112752,0.000207482,8.84396,-2.60581,-4.24912
SPY211231P00220000,European,Put,220.0,0.4801587302,0.67,0.46936,-0.0124602,0.000230023,9.64498,-2.87771,-4.55389
SPY211231P00225000,European,Put,225.0,0.4801587302,0.69,0.457276,-0.0131251,0.000246961,10.0886,-3.02369,-4.63565
SPY211231P00230000,European,Put,230.0,0.4801587302,0.78,0.451853,-0.0148081,0.000277321,11.1945,-3.41214,-5.0774
SPY211231P00235000,European,Put,235.0,0.4801587302,0.98,0.454395,-0.0180202,0.000326257,13.244,-4.16708,-6.03477
SPY211231P00240000,European,Put,240.0,0.4801587302,1.01,0.442667,-0.0189865,0.000350135,13.8464,-4.37972,-6.1389
SPY211231P00245000,European,Put,245.0,0.4801587302,0.99,0.427514,-0.0193008,0.000367641,14.041,-4.43458,-6.004
SPY211231P00250000,European,Put,250.0,0.4801587302,1.01,0.41548,-0.0201976,0.000393157,14.5929,-4.62813,-6.05604
SPY211231P00255000,European,Put,255.0,0.4801587302,1.08,0.406885,-0.0218619,0.000429286,15.6042,-5.00316,-6.33307
SPY211231P00260000,European,Put,260.0,0.4801587302,1.14,0.397502,-0.023447,0.000466125,16.5526,-5.35712,-6.55347
SPY211231P00265000,European,Put,265.0,0.4801587302,1.24,0.390317,-0.0256844,0.000512441,17.8684,-5.86409,-6.93621
SPY211231P00270000,European,Put,270.0,0.4801587302,1.38,0.384866,-0.0285798,0.00056815,19.5343,-6.52527,-7.46561
SPY211231P00275000,European,Put,275.0,0.4801587302,1.51,0.378335,-0.0314169,0.000625148,21.1292,-7.16966,-7.92527
SPY211231P00280000,European,Put,280.0,0.4801587302,1.62,0.370477,-0.0340659,0.000682474,22.5877,-7.76587,-8.28186
SPY211231P00285000,European,Put,285.0,0.4801587302,1.69,0.360672,-0.0362459,0.00073763,23.767,-8.24666,-8.46741
SPY211231P00290000,European,Put,290.0,0.4801587302,1.89,0.355977,-0.0404121,0.000816689,25.9719,-9.19733,-9.11561
SPY211231P00295000,European,Put,295.0,0.4801587302,2.06,0.349507,-0.0442714,0.000895508,27.9608,-10.0706,-9.61591
SPY211231P00300000,European,Put,300.0,0.4801587302,2.3,0.344942,-0.0492495,0.000988346,30.4565,-11.207,-10.3162
SPY211231P00305000,European,Put,305.0,0.4801587302,2.25,0.330508,-0.0503018,0.00104905,30.9745,-11.3989,-10.026
SPY211231P00310000,European,Put,310.0,0.4801587302,2.61,0.328875,-0.0573288,0.0011693,34.3543,-13.0132,-11.041
SPY211231P00315000,European,Put,315.0,0.4801587302,3.0,0.32686,-0.0648506,0.00129554,37.8299,-14.7434,-12.0556
SPY211231P00320000,European,Put,320.0,0.4801587302,3.36,0.323011,-0.0721046,0.00142273,41.0549,-16.4043,-12.8963
SPY211231P00325000,European,Put,325.0,0.4801587302,3.65,0.31675,-0.0786605,0.00155036,43.8706,-17.8884,-13.4748
SPY211231P00329000,European,Put,329.0,0.4801587302,3.44,0.301454,-0.0783196,0.00162367,43.7264,-17.7177,-12.7402
SPY211231P00330000,European,Put,330.0,0.4801587302,3.97,0.310643,-0.0858535,0.00168854,46.8593,-19.5175,-14.0719
SPY211231P00331000,European,Put,331.0,0.4801587302,3.64,0.300789,-0.0822557,0.00168869,45.3772,-18.6211,-13.1767
SPY211231P00332000,European,Put,332.0,0.4801587302,3.7,0.299507,-0.0837037,0.00171833,45.9767,-18.9469,-13.285
SPY211231P00333000,European,Put,333.0,0.4801587302,3.68,0.296463,-0.084102,0.00174217,46.1409,-19.019,-13.1859
SPY211231P00334000,European,Put,334.0,0.4801587302,3.74,0.295162,-0.0855767,0.00177281,46.7462,-19.3503,-13.291
SPY211231P00335000,European,Put,335.0,0.4801587302,4.2,0.302187,-0.0922167,0.00183067,49.4209,-20.9333,-14.3865
SPY211231P00336000,European,Put,336.0,0.4801587302,4.2,0.299531,-0.0929531,0.0018578,49.7125,-21.0844,-14.3324
SPY211231P00337000,European,Put,337.0,0.4801587302,4.18,0.296475,-0.0934462,0.0018843,49.9072,-21.1759,-14.2292
SPY211231P00338000,European,Put,338.0,0.4801587302,3.98,0.289766,-0.0916065,0.00189978,49.1785,-20.7025,-13.687
SPY211231P00339000,European,Put,339.0,0.4801587302,4.06,0.288775,-0.0934103,0.001934,49.8931,-21.1109,-13.8284
SPY211231P00340000,European,Put,340.0,0.4801587302,4.7,0.298635,-0.10223,0.00199803,53.3049,-23.2275,-15.2839
SPY211231P00341000,European,Put,341.0,0.4801587302,4.18,0.285919,-0.0965352,0.00200125,51.1173,-21.8096,-14.0057
SPY211231P00342000,European,Put,342.0,0.4801587302,4.34,0.286406,-0.0994104,0.00204128,52.2286,-22.4762,-14.326
SPY211231P00343000,European,Put,343.0,0.4801587302,4.41,0.285103,-0.101136,0.00207652,52.8887,-22.8637,-14.4295
SPY211231P00344000,European,Put,344.0,0.4801587302,4.4,0.282265,-0.101852,0.00210822,53.1615,-23.0059,-14.3454
SPY211231P00345000,European,Put,345.0,0.4801587302,4.99,0.290478,-0.11004,0.00216634,56.2166,-24.9686,-15.615
SPY211231P00346000,European,Put,346.0,0.4801587302,4.56,0.279962,-0.105643,0.00218266,54.5895,-23.8603,-14.5867
SPY211231P00347000,European,Put,347.0,0.4801587302,4.98,0.284894,-0.11177,0.00223364,56.8486,-25.3189,-15.4561
SPY211231P00348000,European,Put,348.0,0.4801587302,4.7,0.277199,-0.109242,0.0022583,55.9239,-24.6659,-14.77
SPY211231P00349000,European,Put,349.0,0.4801587302,4.59,0.272553,-0.108769,0.00228963,55.7494,-24.5159,-14.4583
SPY211231P00350000,European,Put,350.0,0.4801587302,5.52,0.286047,-0.121075,0.00235449,60.1671,-27.487,-16.3922
SPY211231P00351000,European,Put,351.0,0.4801587302,5.05,0.275335,-0.116511,0.00238058,58.5557,-26.3249,-15.3237
SPY211231P00352000,European,Put,352.0,0.4801587302,5.15,0.274351,-0.118754,0.00242158,59.3513,-26.833,-15.4627
SPY211231P00353000,European,Put,353.0,0.4801587302,5.47,0.277002,-0.123639,0.0024674,61.0585,-27.9889,-16.0547
SPY211231P00354000,European,Put,354.0,0.4801587302,5.3,0.271462,-0.122683,0.00250408,60.7271,-27.7111,-15.6242
SPY211231P00355000,European,Put,355.0,0.4801587302,5.35,0.269578,-0.124376,0.00254591,61.3128,-28.0824,-15.6488
SPY211231P00356000,European,Put,356.0,0.4801587302,5.49,0.269146,-0.127173,0.00258986,62.2715,-28.7234,-15.8543
SPY211231P00357000,European,Put,357.0,0.4801587302,5.33,0.263832,-0.126363,0.0026303,61.9951,-28.4805,-15.4473
SPY211231P00358000,European,Put,358.0,0.4801587302,6.0,0.271742,-0.135447,0.00267925,65.042,-30.6656,-16.6985
SPY211231P00359000,European,Put,359.0,0.4801587302,5.72,0.264618,-0.133407,0.00272285,64.3677,-30.1126,-16.061
SPY211231P00360000,European,Put,360.0,0.4801587302,6.03,0.266666,-0.13824,0.0027686,65.9556,-31.2528,-16.5757
SPY211231P00361000,European,Put,361.0,0.4801587302,5.9,0.261915,-0.13799,0.00281534,65.8742,-31.139,-16.2335
SPY211231P00362000,European,Put,362.0,0.4801587302,5.92,0.259467,-0.139496,0.002863,66.3633,-31.4578,-16.18
SPY211231P00363000,European,Put,363.0,0.4801587302,6.72,0.268553,-0.149793,0.00290208,69.6247,-33.954,-17.5811
SPY211231P00364000,European,Put,364.0,0.4801587302,6.12,0.256951,-0.144461,0.0029603,67.9533,-32.5722,-16.3696
SPY211231P00365000,European,Put,365.0,0.4801587302,6.24,0.255949,-0.14721,0.00300977,68.8196,-33.1936,-16.495
SPY211231P00366000,European,Put,366.0,0.4801587302,6.7,0.2598,-0.153773,0.00305259,70.8486,-34.7608,-17.2327
SPY211231P00367000,European,Put,367.0,0.4801587302,6.45,0.25342,-0.152432,0.00311132,70.4385,-34.3657,-16.6757
SPY211231P00368000,European,Put,368.0,0.4801587302,6.34,0.249054,-0.152628,0.00316856,70.4986,-34.3531,-16.3718
SPY211231P00369000,European,Put,369.0,0.4801587302,6.92,0.254412,-0.160619,0.00320782,72.9074,-36.2709,-17.2966
SPY211231P00370000,European,Put,370.0,0.4801587302,7.62,0.261071,-0.169483,0.00323663,75.4876,-38.4252,-18.3837
SPY211231P00371000,European,Put,371.0,0.4801587302,6.94,0.249016,-0.163962,0.00332157,73.8916,-36.9662,-17.1034
SPY211231P00372000,European,Put,372.0,0.4801587302,7.54,0.254228,-0.171936,0.00335446,76.1852,-38.8901,-18.0046
SPY211231P00373000,European,Put,373.0,0.4801587302,7.45,0.250155,-0.172682,0.0034185,76.3958,-38.9998,-17.7302
SPY211231P00374000,European,Put,374.0,0.4801587302,7.5,0.247933,-0.174908,0.00347736,77.0208,-39.4804,-17.6881
SPY211231P00375000,European,Put,375.0,0.4801587302,8.27,0.254946,-0.184351,0.00349532,79.6086,-41.7873,-18.8092
SPY211231P00376000,European,Put,376.0,0.4801587302,7.8,0.246031,-0.181525,0.00358723,78.8448,-40.9819,-17.9193
SPY211231P00377000,European,Put,377.0,0.4801587302,7.93,0.244775,-0.184672,0.0036445,79.6947,-41.6898,-17.9934
SPY211231P00378000,European,Put,378.0,0.4801587302,8.24,0.245739,-0.189621,0.00369007,81.0091,-42.854,-18.3449
SPY211231P00379000,European,Put,379.0,0.4801587302,7.97,0.239437,-0.188865,0.00377789,80.8099,-42.5691,-17.7795
SPY211231P00380000,European,Put,380.0,0.4801587302,8.42,0.242062,-0.195275,0.00381403,82.4774,-44.1002,-18.3355
SPY211231P00381000,European,Put,381.0,0.4801587302,8.15,0.235803,-0.194638,0.00390749,82.3136,-43.8397,-17.7722
SPY211231P00382000,European,Put,382.0,0.4801587302,9.35,0.24724,-0.207952,0.00387755,85.6448,-47.1471,-19.4261
SPY211231P00383000,European,Put,383.0,0.4801587302,7.88,0.226638,-0.196018,0.004083,82.6678,-43.9933,-17.0617
SPY211231P00384000,European,Put,384.0,0.4801587302,8.01,0.225289,-0.199498,0.00415136,83.5516,-44.7696,-17.1097
SPY211231P00385000,European,Put,385.0,0.4801587302,9.38,0.238488,-0.214796,0.00409682,87.2847,-48.5655,-18.9739
SPY211231P00386000,European,Put,386.0,0.4801587302,9.32,0.234756,-0.216551,0.00418163,87.6975,-48.8966,-18.7172
SPY211231P00387000,European,Put,387.0,0.4801587302,9.92,0.238535,-0.224099,0.00419703,89.4373,-50.7332,-19.3923
SPY211231P00388000,European,Put,388.0,0.4801587302,9.45,0.230153,-0.222449,0.00433162,89.0619,-50.1691,-18.553
SPY211231P00389000,European,Put,389.0,0.4801587302,8.71,0.218687,-0.218031,0.00450659,88.0431,-48.9073,-17.3279
SPY211231P00390000,European,Put,390.0,0.4801587302,10.45,0.235119,-0.235868,0.00438175,92.0364,-53.4018,-19.562
SPY211231P00391000,European,Put,391.0,0.4801587302,10.26,0.229912,-0.236923,0.00449202,92.263,-53.5271,-19.1102
SPY211231P00392000,European,Put,392.0,0.4801587302,10.92,0.233927,-0.244801,0.00449419,93.9196,-55.46,-19.7919
SPY211231P00393000,European,Put,393.0,0.4801587302,9.49,0.215278,-0.23569,0.00478361,91.9983,-52.9044,-17.6795
SPY211231P00394000,European,Put,394.0,0.4801587302,9.66,0.214047,-0.239973,0.00485887,92.9115,-53.8646,-17.7117
SPY211231P00395000,European,Put,395.0,0.4801587302,11.35,0.228925,-0.256403,0.00470644,96.2521,-58.0464,-19.7148
SPY211231P00396000,European,Put,396.0,0.4801587302,11.12,0.22331,-0.257636,0.00483683,96.4926,-58.1889,-19.2
SPY211231P00397000,European,Put,397.0,0.4801587302,10.71,0.215826,-0.2575,0.00500318,96.4661,-57.964,-18.4546
SPY211231P00398000,European,Put,398.0,0.4801587302,10.42,0.209618,-0.258276,0.00515941,96.6168,-57.984,-17.8628
SPY211231P00399000,European,Put,399.0,0.4801587302,10.73,0.209653,-0.263918,0.00521617,97.6961,-59.2902,-18.0292
SPY211231P00400000,European,Put,400.0,0.4801587302,12.52,0.224617,-0.279881,0.00501302,100.593,-63.4242,-19.9991
SPY211231P00401000,European,Put,401.0,0.4801587302,12.0,0.216093,-0.279778,0.00520983,100.575,-63.1533,-19.1172
SPY211231P00402000,European,Put,402.0,0.4801587302,11.48,0.207591,-0.279586,0.0054214,100.541,-62.8643,-18.2356
SPY211231P00403000,European,Put,403.0,0.4801587302,12.32,0.21266,-0.288845,0.00537526,102.12,-65.1671,-18.9877
SPY211231P00404000,European,Put,404.0,0.4801587302,11.2,0.198247,-0.284729,0.00572697,101.428,-63.785,-17.3891
SPY211231P00405000,European,Put,405.0,0.4801587302,12.73,0.209978,-0.298757,0.00552957,103.727,-67.3971,-18.9298
SPY211231P00406000,European,Put,406.0,0.4801587302,12.55,0.204856,-0.301457,0.00569094,104.15,-67.8647,-18.4407
SPY211231P00407000,European,Put,407.0,0.4801587302,13.42,0.20983,-0.310523,0.00562936,105.524,-70.1421,-19.1538
SPY211231P00408000,European,Put,408.0,0.4801587302,11.92,0.192027,-0.305428,0.00610674,104.76,-68.3767,-17.143
SPY211231P00409000,European,Put,409.0,0.4801587302,12.12,0.19057,-0.310939,0.0062019,105.585,-69.6031,-17.0796
SPY211231P00410000,European,Put,410.0,0.4801587302,14.6,0.210528,-0.32893,0.00574775,108.102,-74.4844,-19.5539
SPY211231P00411000,European,Put,411.0,0.4801587302,13.06,0.192614,-0.32534,0.00625439,107.621,-73.0087,-17.5231
SPY211231P00412000,European,Put,412.0,0.4801587302,14.42,0.201766,-0.336843,0.00605404,109.123,-76.0213,-18.6967
SPY211231P00413000,European,Put,413.0,0.4801587302,13.22,0.187123,-0.335489,0.00651755,108.952,-75.1674,-17.047
SPY211231P00414000,European,Put,414.0,0.4801587302,15.4,0.203576,-0.350389,0.00608985,110.754,-79.2706,-19.0672
SPY211231P00415000,European,Put,415.0,0.4801587302,15.66,0.202289,-0.35621,0.00616483,111.408,-80.5894,-18.9833
SPY211231P00416000,European,Put,416.0,0.4801587302,15.94,0.201137,-0.362175,0.00623592,112.051,-81.9475,-18.9087
SPY211231P00417000,European,Put,417.0,0.4801587302,15.97,0.197699,-0.36736,0.0063747,112.587,-83.0254,-18.5579
SPY211231P00418000,European,Put,418.0,0.4801587302,16.49,0.19861,-0.374285,0.00638392,113.27,-84.6958,-18.7129
SPY211231P00419000,European,Put,419.0,0.4801587302,16.56,0.195458,-0.379859,0.00651675,113.791,-85.8729,-18.3818
SPY211231P00420000,European,Put,420.0,0.4801587302,16.85,0.194221,-0.386204,0.00659078,114.356,-87.3137,-18.2692
SPY211231P00421000,European,Put,421.0,0.4801587302,16.63,0.188448,-0.391346,0.00681847,114.79,-88.2626,-17.6141
SPY211231P00422000,European,Put,422.0,0.4801587302,15.95,0.178635,-0.395577,0.00721446,115.132,-88.8042,-16.4746
SPY211231P00423000,European,Put,423.0,0.4801587302,16.54,0.179927,-0.403298,0.00719924,115.72,-90.6714,-16.6358
SPY211231P00424000,European,Put,424.0,0.4801587302,16.27,0.173669,-0.4092,0.00748562,116.138,-91.7523,-15.8972
SPY211231P00425000,European,Put,425.0,0.4801587302,18.72,0.190928,-0.419778,0.006849,116.821,-95.0986,-17.934
SPY211231P00426000,European,Put,426.0,0.4801587302,16.95,0.171628,-0.424129,0.00763589,117.077,-95.1412,-15.6296
SPY211231P00427000,European,Put,427.0,0.4801587302,18.18,0.178165,-0.432593,0.00738442,117.534,-97.468,-16.3818
SPY211231P00428000,European,Put,428.0,0.4801587302,17.16,0.165324,-0.43908,0.00797919,117.847,-98.3091,-14.8173
SPY211231P00429000,European,Put,429.0,0.4801587302,20.06,0.185976,-0.447617,0.00711501,118.211,-101.453,-17.2471
SPY211231P00430000,European,Put,430.0,0.4801587302,20.5,0.185499,-0.454786,0.00714916,118.473,-103.135,-17.1456
